"State","State Code","Place of Death","Place of Death Code","Year","Year Code","Deaths","Population","Crude Rate"
"New Jersey","34","Decedent's home","4","2014","2014",150,"Not Applicable","Not Applicable"
"New Jersey","34","Decedent's home","4","2015","2015",127,"Not Applicable","Not Applicable"
"New Jersey","34","Decedent's home","4","2016","2016",138,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","1999","1999",80,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2000","2000",82,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2001","2001",85,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2002","2002",138,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2003","2003",133,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2004","2004",141,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2005","2005",133,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2006","2006",149,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2007","2007",136,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2008","2008",108,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2009","2009",130,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2010","2010",139,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2011","2011",112,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2012","2012",123,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2013","2013",155,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2014","2014",126,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2015","2015",130,"Not Applicable","Not Applicable"
"New Jersey","34","Other","7","2016","2016",134,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","1999","1999",30,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2000","2000",29,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2001","2001",21,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2002","2002",33,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2003","2003",28,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2004","2004",24,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2005","2005",25,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2006","2006",22,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2007","2007",30,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2008","2008",20,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2009","2009",30,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2010","2010",20,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2011","2011",36,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2012","2012",16,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2013","2013",17,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2014","2014",18,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2015","2015",17,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Inpatient","1","2016","2016",24,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","1999","1999",36,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2000","2000",29,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2001","2001",18,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2002","2002",35,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2003","2003",38,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2004","2004",31,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2005","2005",21,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2006","2006",28,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2007","2007",31,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2008","2008",31,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2009","2009",36,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2010","2010",27,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2011","2011",18,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2012","2012",31,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2013","2013",37,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2014","2014",34,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2015","2015",39,"Not Applicable","Not Applicable"
"New Mexico","35","Medical Facility - Outpatient or ER","2","2016","2016",42,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","1999","1999",125,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2000","2000",115,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2001","2001",144,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2002","2002",137,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2003","2003",157,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2004","2004",128,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2005","2005",141,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2006","2006",137,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2007","2007",127,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2008","2008",146,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2009","2009",137,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2010","2010",141,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2011","2011",156,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2012","2012",170,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2013","2013",170,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2014","2014",173,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2015","2015",211,"Not Applicable","Not Applicable"
"New Mexico","35","Decedent's home","4","2016","2016",179,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","1999","1999",88,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2000","2000",111,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2001","2001",79,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2002","2002",93,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2003","2003",90,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2004","2004",100,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2005","2005",71,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2006","2006",78,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2007","2007",85,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2008","2008",84,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2009","2009",82,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2010","2010",96,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2011","2011",84,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2012","2012",93,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2013","2013",78,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2014","2014",96,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2015","2015",97,"Not Applicable","Not Applicable"
"New Mexico","35","Other","7","2016","2016",111,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","1999","1999",135,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2000","2000",100,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2001","2001",109,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2002","2002",105,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2003","2003",120,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2004","2004",109,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2005","2005",105,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2006","2006",114,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2007","2007",111,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2008","2008",108,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2009","2009",104,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2010","2010",109,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2011","2011",102,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2012","2012",105,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2013","2013",78,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2014","2014",80,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2015","2015",98,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Inpatient","1","2016","2016",89,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","1999","1999",215,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2000","2000",268,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2001","2001",229,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2002","2002",253,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2003","2003",255,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2004","2004",221,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2005","2005",199,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2006","2006",217,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2007","2007",182,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2008","2008",184,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2009","2009",191,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2010","2010",187,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2011","2011",181,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2012","2012",162,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2013","2013",151,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2014","2014",165,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2015","2015",160,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Outpatient or ER","2","2016","2016",172,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","1999","1999",38,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2000","2000",40,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2001","2001",53,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2002","2002",41,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2003","2003",68,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2004","2004",57,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2005","2005",58,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2006","2006",82,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2007","2007",66,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2008","2008",73,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2009","2009",61,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2010","2010",67,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2011","2011",72,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2012","2012",50,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2013","2013",40,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2014","2014",41,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2015","2015",46,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Dead on Arrival","3","2016","2016",47,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Status unknown","10","1999","1999",10,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Status unknown","10","2001","2001",15,"Not Applicable","Not Applicable"
"New York","36","Medical Facility - Status unknown","10","2002","2002",18,"Not Applicable","Not Applicable"
"New York","36","Decedent's home","4","1999","1999",324,"Not Applicable","Not Applicable"
"New York","36","Decedent's home","4","2000","2000",355,"Not Applicable","Not Applicable"
"New York","36","Decedent's home","4","2001","2001",335,"Not Applicable","Not Applicable"
