"Census Region","Census Region Code","State","State Code","ICD-10 113 Cause List","ICD-10 113 Cause List Code","Year","Year Code","Deaths","Population","Crude Rate"
"Census Region 3: South","CENS-R3","Kentucky","21","Nontransport accidents (W00-X59,Y86)","GR113-117","2008","2008",73,1142982,6.4
"Census Region 3: South","CENS-R3","Kentucky","21","Nontransport accidents (W00-X59,Y86)","GR113-117","2009","2009",81,1144346,7.1
"Census Region 3: South","CENS-R3","Kentucky","21","Nontransport accidents (W00-X59,Y86)","GR113-117","2010","2010",96,1146204,8.4
"Census Region 3: South","CENS-R3","Kentucky","21","Nontransport accidents (W00-X59,Y86)","GR113-117","2011","2011",81,1138702,7.1
"Census Region 3: South","CENS-R3","Kentucky","21","Nontransport accidents (W00-X59,Y86)","GR113-117","2012","2012",84,1132106,7.4
"Census Region 3: South","CENS-R3","Kentucky","21","Nontransport accidents (W00-X59,Y86)","GR113-117","2013","2013",57,1127273,5.1
"Census Region 3: South","CENS-R3","Kentucky","21","Nontransport accidents (W00-X59,Y86)","GR113-117","2014","2014",60,1126058,5.3
"Census Region 3: South","CENS-R3","Kentucky","21","Nontransport accidents (W00-X59,Y86)","GR113-117","2015","2015",70,1124230,6.2
"Census Region 3: South","CENS-R3","Kentucky","21","Nontransport accidents (W00-X59,Y86)","GR113-117","2016","2016",73,1124893,6.5
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental discharge of firearms (W32-W34)","GR113-119","2003","2003",10,1112867,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","1999","1999",13,1116377,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2000","2000",21,1113644,1.9
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2001","2001",20,1109841,1.8
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2002","2002",14,1109644,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2003","2003",15,1112867,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2004","2004",19,1113460,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2005","2005",24,1119269,2.1
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2006","2006",18,1126137,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2007","2007",19,1133012,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2008","2008",18,1142982,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2009","2009",13,1144346,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2010","2010",16,1146204,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2011","2011",21,1138702,1.8
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2012","2012",18,1132106,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2013","2013",11,1127273,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2014","2014",13,1126058,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2015","2015",16,1124230,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental drowning and submersion (W65-W74)","GR113-120","2016","2016",15,1124893,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","1999","1999",20,1116377,1.8
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2000","2000",14,1113644,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2001","2001",16,1109841,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2002","2002",13,1109644,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2003","2003",13,1112867,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2004","2004",15,1113460,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2005","2005",21,1119269,1.9
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2006","2006",14,1126137,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2007","2007",16,1133012,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2008","2008",10,1142982,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2009","2009",15,1144346,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2010","2010",13,1146204,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2012","2012",11,1132106,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2013","2013",16,1127273,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2014","2014",11,1126058,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental exposure to smoke, fire and flames (X00-X09)","GR113-121","2015","2015",10,1124230,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2000","2000",11,1113644,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2001","2001",11,1109841,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2002","2002",15,1109644,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2003","2003",17,1112867,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2004","2004",19,1113460,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2005","2005",22,1119269,2
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2006","2006",20,1126137,1.8
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2007","2007",13,1133012,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2008","2008",14,1142982,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2009","2009",13,1144346,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2010","2010",19,1146204,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2011","2011",17,1138702,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2012","2012",17,1132106,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2014","2014",12,1126058,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2015","2015",16,1124230,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2016","2016",20,1124893,1.8
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","1999","1999",30,1116377,2.7
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2000","2000",27,1113644,2.4
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2001","2001",37,1109841,3.3
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2002","2002",32,1109644,2.9
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2003","2003",32,1112867,2.9
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2004","2004",40,1113460,3.6
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2005","2005",32,1119269,2.9
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2006","2006",31,1126137,2.8
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2007","2007",26,1133012,2.3
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2008","2008",26,1142982,2.3
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2009","2009",32,1144346,2.8
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2010","2010",38,1146204,3.3
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2011","2011",32,1138702,2.8
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2012","2012",30,1132106,2.6
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2013","2013",19,1127273,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2014","2014",22,1126058,2
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2015","2015",23,1124230,2
"Census Region 3: South","CENS-R3","Kentucky","21","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2016","2016",26,1124893,2.3
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","1999","1999",26,1116377,2.3
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2000","2000",26,1113644,2.3
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2001","2001",18,1109841,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2002","2002",22,1109644,2
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2003","2003",24,1112867,2.2
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2004","2004",29,1113460,2.6
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2005","2005",23,1119269,2.1
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2006","2006",30,1126137,2.7
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2007","2007",37,1133012,3.3
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2008","2008",30,1142982,2.6
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2009","2009",29,1144346,2.5
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2010","2010",26,1146204,2.3
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2011","2011",26,1138702,2.3
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2012","2012",36,1132106,3.2
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2013","2013",37,1127273,3.3
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2014","2014",24,1126058,2.1
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2015","2015",49,1124230,4.4
"Census Region 3: South","CENS-R3","Kentucky","21","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2016","2016",50,1124893,4.4
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","1999","1999",11,1116377,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2000","2000",17,1113644,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2001","2001",15,1109841,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2002","2002",13,1109644,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2003","2003",13,1112867,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2004","2004",20,1113460,1.8
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2005","2005",16,1119269,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2006","2006",14,1126137,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2007","2007",17,1133012,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2008","2008",17,1142982,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2009","2009",17,1144346,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2010","2010",19,1146204,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2011","2011",16,1138702,"Unreliable"
"Census Region 3: South","CENS-R3","Kentucky","21","Intentional self-harm (suicide) by discharge of firearms (X72-X74)","GR113-125","2012","2012",22,1132106,1.9
